store,storeName,storeBusinessName,address,city,State,zip,storeURL,phone,proPhone,proFax,latitude,Longitude
245,Decatur Lowe's,"LOWE'S OF DECATUR, IL",990 Hickory Pt Plaza,Forsyth,IL,62535,http://www.lowes.com/store/IL-Forsyth/0245,(217) 876-9750,(217) 706-9160,(217) 876-1450,39.92113073,-88.95272732
246,Northglenn Lowe's,"LOWE'S OF NORTHGLENN, CO",261 West 104th Ave,Northglenn,CO,80234,http://www.lowes.com/store/CO-Northglenn/0246,(303) 280-1166,(303) 280-4991,(303) 280-4599,39.88938497,-104.9892988
247,N. Richmond Lowe's,"LOWE'S OF N. RICHMOND, VA",8001 Brook Rd,Richmond,VA,23227,http://www.lowes.com/store/VA-Richmond/0247,(804) 261-4501,(804) 727-1169,(804) 261-4527,37.63317226,-77.45380789
248,Medford Lowe's,"LOWE'S OF MEDFORD, OR",3601 Crater Lake Highway,Medford,OR,97504,http://www.lowes.com/store/OR-Medford/0248,(541) 776-8421,(541) 770-9858,(541) 858-5336,42.36506219,-122.8588505
249,Kennewick Lowe's,"LOWE'S OF KENNEWICK, WA",N. 1020 Colorado St,Kennewick,WA,99336,http://www.lowes.com/store/WA-Kennewick/0249,(509) 736-1451,(509) 736-0556,(509) 783-6630,46.21979711,-119.2219214
250,Torrance Lowe's,"LOWE'S OF TORRANCE, CA",22255 Western Ave,Torrance,CA,90501,http://www.lowes.com/store/CA-Torrance/0250,(310) 787-1469,(310) 619-2651,(310) 381-2945,33.82578327,-118.3102837
252,N. Seattle Lowe's,"LOWE'S OF N. SEATTLE, WA",12525 Aurora Ave North,Seattle,WA,98133,http://www.lowes.com/store/WA-Seattle/0252,(206) 366-0365,(206) 366-1102,(206) 366-1218,47.72080184,-122.3468042
255,Lima Lowe's,"LOWE'S OF LIMA, OH",2411 North Eastown Rd,Lima,OH,45807,http://www.lowes.com/store/OH-Lima/0255,(419) 331-3598,(419) 221-4811,(419) 331-6724,40.77268046,-84.16676627
258,Springfield Lowe's,"LOWE'S OF SPRINGFIELD, IL",3101 West Wabash,Springfield,IL,62704,http://www.lowes.com/store/IL-Springfield/0258,(217) 787-2300,(217) 331-5311,(217) 793-7277,39.76251585,-89.71399952
264,Ontario Lowe's,"LOWE'S OF ONTARIO, OH",940 N Lexington Spring Mill Rd,Mansfield,OH,44906,http://www.lowes.com/store/OH-Mansfield/0264,(419) 747-1920,(419) 747-8279,(419) 747-1936,40.77812721,-82.58867921
265,N.E. Columbus Lowe's,"LOWE'S OF N.E. COLUMBUS, OH",4141 Morse Crossing,Columbus,OH,43219,http://www.lowes.com/store/OH-Columbus/0265,(614) 476-7100,(614) 383-0019,(614) 476-7138,40.05512934,-82.92130915
268,S. Oklahoma City Lowe's,"LOWE'S OF S. OKLAHOMA CITY, OK",100 SW 74th St,Oklahoma City,OK,73139,http://www.lowes.com/store/OK-Oklahoma-City/0268,(405) 632-3535,(405) 246-2088,(405) 636-8142,35.38949643,-97.51389535
269,New Philadelphia Lowe's,"LOWE'S OF NEW PHILADELPHIA, OH",495 Mill Rd,New Philadelphia,OH,44663,http://www.lowes.com/store/OH-New-Philadelphia/0269,(330) 339-1936,(330) 308-3069,(330) 339-4682,40.47613371,-81.43889844
270,Amarillo Lowe's,"LOWE'S OF AMARILLO, TX",5000 South Coulter St,Amarillo,TX,79119,http://www.lowes.com/store/TX-Amarillo/0270,(806) 353-2003,(806) 382-1072,(806) 353-7469,35.15734046,-101.9230724
271,Lubbock Lowe's,"LOWE'S OF LUBBOCK, TX",5022 West Loop 289,Lubbock,TX,79424,http://www.lowes.com/store/TX-Lubbock/0271,(806) 791-3000,(806) 392-9020,(806) 780-8265,33.54624333,-101.9384191
272,E. Indianapolis Lowe's,"LOWE'S OF E. INDIANAPOLIS, IN",8801 East 25th St,Indianapolis,IN,46219,http://www.lowes.com/store/IN-Indianapolis/0272,(317) 895-8400,(317) 405-1059,(317) 895-0004,39.80277785,-86.01307708
275,W. Indianapolis Lowe's,"LOWE'S OF W. INDIANAPOLIS, IN",975 Beachway Dr,Indianapolis,IN,46224,http://www.lowes.com/store/IN-Indianapolis/0275,(317) 484-1600,(317) 405-0018,(317) 484-2475,39.77756457,-86.26639953
278,Joplin Lowe's,"LOWE'S OF JOPLIN, MO",2600 Range Line Rd,Joplin,MO,64804,http://www.lowes.com/store/MO-Joplin/0278,(417) 782-1940,(417) 623-8173,(417) 782-0444,37.06158281,-94.47991552
279,Reading Lowe's,"LOWE'S OF READING, PA",500 Madison Ave,Reading,PA,19605,http://www.lowes.com/store/PA-Reading/0279,(610) 939-0100,(610) 939-0112,(610) 939-0118,40.37322507,-75.92833078
281,Enterprise Lowe's,"LOWE'S OF ENTERPRISE, AL",1301 Boll Weevil Cir,Enterprise,AL,36330,http://www.lowes.com/store/AL-Enterprise/0281,(334) 393-5200,(334) 348-5019,(334) 308-2933,31.33253078,-85.86088737
282,Victoria Lowe's,"LOWE'S OF VICTORIA, TX",8602 North Navarro St,Victoria,TX,77904,http://www.lowes.com/store/TX-Victoria/0282,(361) 573-7700,(361) 237-2051,(361) 573-9495,28.8737991,-96.99636424
285,Lynnwood Lowe's,"LOWE'S OF LYNNWOOD, WA",3100 196th S.W.,Lynnwood,WA,98036,http://www.lowes.com/store/WA-Lynnwood/0285,(425) 744-8411,(425) 582-4218,(425) 744-8415,47.81984302,-122.2763899
288,N.E. Indianapolis Lowe's,"LOWE'S OF N.E. INDIANAPOLIS, IN",8002 North Shadeland Ave.,Indianapolis,IN,46250,http://www.lowes.com/store/IN-Indianapolis/0288,(317) 578-2200,(317) 712-2060,(317) 578-2647,39.90042432,-86.04771309
289,Anchorage Lowe's,"LOWE'S OF ANCHORAGE, AK",333 East Tudor Rd,Anchorage,AK,99503,http://www.lowes.com/store/AK-Anchorage/0289,(907) 563-0391,(907) 550-6818,(907) 563-9179,61.18156729,-149.8788346
292,Hazleton Lowe's,"LOWE'S OF HAZLETON, PA",200 Weis Ln,West Hazleton,PA,18202,http://www.lowes.com/store/PA-West-Hazleton/0292,(570) 450-6801,(570) 497-2020,(570) 450-6802,40.96586536,-76.00660645
297,Alliance Lowe's,"LOWE'S OF ALLIANCE, OH",2595 West State St,Alliance,OH,44601,http://www.lowes.com/store/OH-Alliance/0297,(330) 829-2700,(330) 829-1541,(330) 829-2719,40.90314713,-81.15714274
298,Wilmington Lowe's,"LOWE'S OF WILMINGTON, OH",1175 Rombach Ave,Wilmington,OH,45177,http://www.lowes.com/store/OH-Wilmington/0298,(937) 383-7000,(937) 655-5079,(937) 383-4135,39.44988413,-83.8093668
303,Middletown Lowe's,"LOWE'S OF MIDDLETOWN, OH",3125 Towne Blvd,Middletown,OH,45044,http://www.lowes.com/store/OH-Middletown/0303,(513) 727-3900,(513) 804-9161,(513) 727-3918,39.49044192,-84.33174587
305,ST. Joseph Lowe's,"LOWE'S OF ST. JOSEPH, MO",3901 N. Belt Highway,Saint Joseph,MO,64506,http://www.lowes.com/store/MO-Saint-Joseph/0305,(816) 364-4880,(816) 364-4662,(816) 364-4682,39.80572125,-94.81257903
311,Greenwood Village Lowe's,"LOWE'S OF GREENWOOD VILLAGE, CO",9100 East Peakview Ave,Greenwood Village,CO,80111,http://www.lowes.com/store/CO-Greenwood-Village/0311,(303) 220-8737,(303) 928-1666,(303) 220-8562,39.59744703,-104.8840926
313,Cullman Lowe's,"LOWE'S OF CULLMAN, AL","1717 Cherokee Avenue, Sw",Cullman,AL,35055,http://www.lowes.com/store/AL-Cullman/0313,(256) 775-0075,(256) 620-9019,(256) 775-0279,34.15672045,-86.84018484
316,Chino Hills Lowe's,"LOWE'S OF CHINO HILLS, CA",13251 Peyton Dr,Chino Hills,CA,91709,http://www.lowes.com/store/CA-Chino-Hills/0316,(909) 627-6039,(909) 438-4021,(909) 627-5576,34.01354458,-117.7409545
317,Cape Girardeau Lowe's,"LOWE'S OF CAPE GIRARDEAU, MO",3440 Lowes Dr,Cape Girardeau,MO,63701,http://www.lowes.com/store/MO-Cape-Girardeau/0317,(573) 335-6500,(573) 335-1435,(573) 335-3138,37.29629731,-89.58300518
318,Pueblo Lowe's,"LOWE'S OF PUEBLO, CO",1225 Highway 50 West,Pueblo,CO,81008,http://www.lowes.com/store/CO-Pueblo/0318,(719) 543-3339,(719) 289-9028,(719) 543-2387,38.30977004,-104.623438
319,Billings Lowe's,"LOWE'S OF BILLINGS, MT",2717 King Ave West,Billings,MT,59102,http://www.lowes.com/store/MT-Billings/0319,(406) 655-9317,(406) 651-1059,(406) 655-0096,45.75765932,-108.5822106
321,Reno Lowe's,"LOWE'S OF RENO, NV",5075 Kietzke Ln,Reno,NV,89511,http://www.lowes.com/store/NV-Reno/0321,(775) 824-4750,(775) 412-4059,(775) 824-4763,39.47479948,-119.7946039
330,Holland Lowe's,"LOWE'S OF HOLLAND, MI","12635 Felch St, Suite 10",Holland,MI,49424,http://www.lowes.com/store/MI-Holland/0330,(616) 738-2500,(616) 834-9021,(616) 738-2516,42.82034378,-86.09388265
340,Arvada Lowe's,"LOWE'S OF ARVADA, CO",5405 Wadsworth Bypass,Arvada,CO,80002,http://www.lowes.com/store/CO-Arvada/0340,(303) 425-3323,(303) 495-1840,(303) 425-7139,39.7951512,-105.0807192
342,Murray Lowe's,"LOWE'S OF MURRAY, UT",469 West 4500 South,Murray,UT,84123,http://www.lowes.com/store/UT-Murray/0342,(801) 263-3441,(801) 590-5230,(801) 281-3019,40.67347078,-111.9046159
351,Bartlesville Lowe's,"LOWE'S OF BARTLESVILLE, OK",2205 SE Adams Blvd.,Bartlesville,OK,74006,http://www.lowes.com/store/OK-Bartlesville/0351,(918) 331-2000,(918) 213-2023,(918) 331-2026,36.74136606,-95.95180315
356,Montoursville Lowe's,"LOWE'S OF MONTOURSVILLE, PA",701 Loyalsock Ave,Montoursville,PA,17754,http://www.lowes.com/store/PA-Montoursville/0356,(570) 368-6300,(570) 368-6311,(570) 368-6318,41.25964932,-76.92079228
357,Kokomo Lowe's,"LOWE'S OF KOKOMO, IN",4005 South Lafountain,Kokomo,IN,46902,http://www.lowes.com/store/IN-Kokomo/0357,(765) 453-1000,(765) 252-5021,(765) 453-4872,40.43965438,-86.12894234
358,Summerville Lowe's,"LOWE'S OF SUMMERVILLE, SC",1207 North Main St,Summerville,SC,29483,http://www.lowes.com/store/SC-Summerville/0358,(843) 851-0066,(843) 486-4021,(843) 851-4337,33.03318283,-80.15854421
377,Pineville Lowe's,"LOWE'S OF PINEVILLE, NC",10625 Mcmullen Creek Pkwy,Charlotte,NC,28226,http://www.lowes.com/store/NC-Charlotte/0377,(704) 543-5600,(704) 501-5388,(704) 341-7652,35.09062393,-80.85619319
381,W. Richmond Lowe's,"LOWE'S OF W. RICHMOND, VA",9490 West Broad St,Richmond,VA,23294,http://www.lowes.com/store/VA-Richmond/0381,(804) 270-9277,(804) 727-1973,(804) 270-2761,37.6413388,-77.5568967
385,Irmo Lowe's,"LOWE'S OF IRMO, SC",390 Harbison Blvd,Columbia,SC,29212,http://www.lowes.com/store/SC-Columbia/0385,(803) 749-1272,(803) 476-1070,(803) 781-5420,34.08075667,-81.15218491
387,N. Greensboro Lowe's,"LOWE'S OF N. GREENSBORO, NC",3001 Battleground Ave,Greensboro,NC,27408,http://www.lowes.com/store/NC-Greensboro/0387,(336) 545-2040,(336) 545-1139,(336) 545-2057,36.11511014,-79.83723344
388,Fayetteville Lowe's,"LOWE'S OF FAYETTEVILLE, NC",1929 Skibo Square,Fayetteville,NC,28314,http://www.lowes.com/store/NC-Fayetteville/0388,(910) 487-5600,(910) 213-0021,(910) 487-5399,35.06642436,-78.96445867
390,Hermitage Lowe's,"LOWE'S OF HERMITAGE, TN",5025 Old Hickory Blvd.,Hermitage,TN,37076,http://www.lowes.com/store/TN-Hermitage/0390,(615) 883-8833,(615) 316-2238,(615) 883-0917,36.19352354,-86.61957609
397,N. Manassas Lowe's,"LOWE'S OF N. MANASSAS, VA",7500 Broken Branch Ln,Manassas,VA,20109,http://www.lowes.com/store/VA-Manassas/0397,(703) 361-9101,(703) 334-3714,(703) 330-5891,38.79265488,-77.51439931
402,Charles County Lowe's,"LOWE'S OF CHARLES COUNTY, MD",2525 Crain Hwy,Waldorf,MD,20601,http://www.lowes.com/store/MD-Waldorf/0402,(301) 843-9900,(301) 265-4021,(301) 843-9125,38.64297019,-76.89625022
403,S. Savannah Lowe's,"LOWE'S OF S. SAVANNAH, GA",11114 Abercorn St,Savannah,GA,31419,http://www.lowes.com/store/GA-Savannah/0403,(912) 927-0000,(912) 927-0378,(912) 961-6788,31.98170233,-81.14130774
404,S.W. Greensboro Lowe's,"LOWE'S OF S.W. GREENSBORO, NC",1703 South Forty Dr,Greensboro,NC,27407,http://www.lowes.com/store/NC-Greensboro/0404,(336) 292-4813,(336) 543-1169,(336) 547-3953,36.05371484,-79.88727733
408,N. Charlotte Lowe's,"LOWE'S OF N. CHARLOTTE, NC",1100 Chancellor Park Dr,Charlotte,NC,28213,http://www.lowes.com/store/NC-Charlotte/0408,(704) 597-2000,(704) 501-0078,(704) 597-2018,35.29234314,-80.74205748
410,Myrtle Beach Lowe's,"LOWE'S OF MYRTLE BEACH, SC",1160 Seaboard St,Myrtle Beach,SC,29577,http://www.lowes.com/store/SC-Myrtle-Beach/0410,(843) 626-1700,(843) 582-0081,(843) 626-1714,33.7142734,-78.89259615
411,Huntsville Lowe's,"LOWE'S OF HUNTSVILLE, AL",10050 S. Memorial Pkwy,Huntsville,AL,35803,http://www.lowes.com/store/AL-Huntsville/0411,(256) 880-1981,(256) 429-1489,(256) 880-1972,34.64270092,-86.56867242
413,Madison Lowe's,"LOWE'S OF MADISON, TN",10 Campbell Rd,Madison,TN,37115,http://www.lowes.com/store/TN-Madison/0413,(615) 868-9810,(615) 870-3018,(615) 868-9413,36.279098,-86.71119068
414,Jonesboro Lowe's,"LOWE'S OF JONESBORO, AR",2111 Fair Park Blvd,Jonesboro,AR,72401,http://www.lowes.com/store/AR-Jonesboro/0414,(870) 930-9000,(870) 333-0021,(870) 930-9196,35.81902554,-90.67423395
415,York Lowe's,"LOWE'S OF YORK, PA",2449 East Market St,York,PA,17402,http://www.lowes.com/store/PA-York/0415,(717) 757-4802,(717) 676-4041,(717) 755-1566,39.9769353,-76.67753788
416,Rock Hill Lowe's,"LOWE'S OF ROCK HILL, SC",1350 Springdale Rd,Rock Hill,SC,29730,http://www.lowes.com/store/SC-Rock-Hill/0416,(803) 324-3170,(803) 323-5152,(803) 324-5326,34.93906531,-80.96266199
417,N.E. Tallahassee Lowe's,"LOWE'S OF N.E. TALLAHASSEE, FL",2121 N.E. Capitol Cir,Tallahassee,FL,32308,http://www.lowes.com/store/FL-Tallahassee/0417,(850) 386-5022,(850) 298-6490,(850) 385-7581,30.48124275,-84.23486877
419,Roanoke Lowe's,"LOWE'S OF ROANOKE, VA","5040 Rutgers Street, N.W.",Roanoke,VA,24012,http://www.lowes.com/store/VA-Roanoke/0419,(540) 366-3838,(540) 366-2413,(540) 366-0779,37.31626769,-79.96431891
420,Newport News Lowe's,"LOWE'S OF NEWPORT NEWS, VA",300 Chatham Dr,Newport News,VA,23602,http://www.lowes.com/store/VA-Newport-News/0420,(757) 988-1700,(757) 746-1158,(757) 988-0212,37.1240247,-76.51196206
422,Springfield Lowe's,"LOWE'S OF SPRINGFIELD, MO",1850 East Primrose,Springfield,MO,65804,http://www.lowes.com/store/MO-Springfield/0422,(417) 889-1980,(417) 576-9080,(417) 889-2780,37.14921407,-93.26135569
423,Tuscaloosa Lowe's,"LOWE'S OF TUSCALOOSA, AL",4900 Oscar Baxter Dr,Tuscaloosa,AL,35405,http://www.lowes.com/store/AL-Tuscaloosa/0423,(205) 759-4403,(205) 861-1242,(205) 758-6308,33.16749816,-87.55398385
424,Salisbury Lowe's,"LOWE'S OF SALISBURY, MD",2606 N. Salisbury Blvd.,Salisbury,MD,21801,http://www.lowes.com/store/MD-Salisbury/0424,(410) 546-6300,(443) 880-9025,(410) 546-6392,38.41134443,-75.56926599
425,Chattanooga Lowe's,"LOWE'S OF CHATTANOOGA, TN",2180 Gunbarrel Rd,Chattanooga,TN,37421,http://www.lowes.com/store/TN-Chattanooga/0425,(423) 954-2400,(423) 954-2927,(423) 954-2422,35.03524517,-85.14987537
426,Cary Lowe's,"LOWE'S OF CARY, NC",2000 Walnut St,Cary,NC,27518,http://www.lowes.com/store/NC-Cary/0426,(919) 233-7000,(919) 455-0077,(919) 233-7018,35.75739021,-78.74308221
428,Shreveport Lowe's,"LOWE'S OF SHREVEPORT, LA",2710 Alkay Dr,Shreveport,LA,71118,http://www.lowes.com/store/LA-Shreveport/0428,(318) 683-3000,(318) 655-9029,(318) 683-3014,32.41009832,-93.8001716
432,Fayetteville Lowe's,"LOWE'S OF FAYETTEVILLE, AR",1050 Zion Rd,Fayetteville,AR,72703,http://www.lowes.com/store/AR-Fayetteville/0432,(479) 587-9000,(479) 387-3058,(479) 587-0677,36.13013923,-94.14310697
433,N.E. Columbia Lowe's,"LOWE'S OF N.E. COLUMBIA, SC",7441 Two Notch Rd,Columbia,SC,29223,http://www.lowes.com/store/SC-Columbia/0433,(803) 865-1000,(803) 476-0068,(803) 865-1014,34.07209023,-80.95193193
434,Gainesville Lowe's,"LOWE'S OF GAINESVILLE, GA",1514 Skelton Rd,Gainesville,GA,30504,http://www.lowes.com/store/GA-Gainesville/0434,(770) 532-1926,(770) 906-9020,(770) 532-9902,34.29057843,-83.84883656
435,Pikeville Lowe's,"LOWE'S OF PIKEVILLE, KY",183 Cassady Blvd,Pikeville,KY,41501,http://www.lowes.com/store/KY-Pikeville/0435,(606) 433-0020,(606) 433-2188,(606) 432-4189,37.50344557,-82.53607876
436,West Winston Lowe's,"LOWE'S OF WEST WINSTON, NC",935 Hanes Mall Blvd,Winston Salem,NC,27103,http://www.lowes.com/store/NC-Winston-Salem/0436,(336) 768-2400,(336) 768-1750,(336) 768-2644,36.06358635,-80.31345222
437,Lynchburg Lowe's,"LOWE'S OF LYNCHBURG, VA",8216 Timberlake Rd,Lynchburg,VA,24502,http://www.lowes.com/store/VA-Lynchburg/0437,(434) 239-7600,(434) 239-7692,(434) 239-9822,37.34560159,-79.23231842
438,Pensacola Lowe's,"LOWE'S OF PENSACOLA, FL",1201 Airport Blvd,Pensacola,FL,32504,http://www.lowes.com/store/FL-Pensacola/0438,(850) 857-7900,(850) 316-1983,(850) 857-7914,30.48009988,-87.21381475
439,Chesapeake Lowe's,"LOWE'S OF CHESAPEAKE, VA","1308 Battlefield Blvd, North",Chesapeake,VA,23320,http://www.lowes.com/store/VA-Chesapeake/0439,(757) 436-0707,(757) 553-9023,(757) 547-2436,36.76308128,-76.25298491
440,Ocala Lowe's,"LOWE'S OF OCALA, FL",3535 SW 36th Ave,Ocala,FL,34474,http://www.lowes.com/store/FL-Ocala/0440,(352) 237-7600,(352) 237-2961,(352) 873-4152,29.1510166,-82.18123189
441,S. Montgomery Lowe's,"LOWE'S OF S. MONTGOMERY, AL",1950 Eastern Blvd,Montgomery,AL,36117,http://www.lowes.com/store/AL-Montgomery/0441,(334) 409-9000,(334) 279-9225,(334) 272-4492,32.35456686,-86.22015393
442,S. Indianapolis Lowe's,"LOWE'S OF S. INDIANAPOLIS, IN",8850 South Madison Ave,Indianapolis,IN,46227,http://www.lowes.com/store/IN-Indianapolis/0442,(317) 881-0050,(317) 215-3019,(317) 881-0057,39.63698034,-86.11924731
444,N. Raleigh Lowe's,"LOWE'S OF N. RALEIGH, NC",4601 Capital Blvd,Raleigh,NC,27604,http://www.lowes.com/store/NC-Raleigh/0444,(919) 850-9300,(919) 455-0109,(919) 850-2042,35.84596251,-78.58149498
445,University Centre Lowe's,"LOWE'S OF UNIVERSITY CENTRE, NC",354 South College Rd,Wilmington,NC,28403,http://www.lowes.com/store/NC-Wilmington/0445,(910) 395-8433,(910) 793-3264,(910) 395-8447,34.23640443,-77.87882842
446,Altoona Lowe's,"LOWE'S OF ALTOONA, PA",1707 Mcmahon Rd,Altoona,PA,16602,http://www.lowes.com/store/PA-Altoona/0446,(814) 941-6000,(814) 312-9029,(814) 941-6642,40.49538086,-78.38721061
447,Christiansburg Lowe's,"LOWE'S OF CHRISTIANSBURG, VA","350 Peppers Ferry Rd, NE",Christiansburg,VA,24073,http://www.lowes.com/store/VA-Christiansburg/0447,(540) 381-1000,(540) 382-5300,(540) 381-5483,37.16340234,-80.41677703
448,Panama City Lowe's,"LOWE'S OF PANAMA CITY, FL",300 East 23rd St,Panama City,FL,32405,http://www.lowes.com/store/FL-Panama-City/0448,(850) 913-1600,(850) 767-2590,(850) 763-9205,30.18812988,-85.65507313
449,Asheboro Lowe's,"LOWE'S OF ASHEBORO, NC",1120 East Dixie Dr,Asheboro,NC,27203,http://www.lowes.com/store/NC-Asheboro/0449,(336) 629-6100,(336) 629-8286,(336) 629-0297,35.69338383,-79.79389139
450,Monroe Lowe's,"LOWE'S OF MONROE, LA",4750 Frontage Rd,Monroe,LA,71202,http://www.lowes.com/store/LA-Monroe/0450,(318) 388-5200,(318) 267-3059,(318) 387-0442,32.49332319,-92.05940659
451,Bowling Green Lowe's,"LOWE'S OF BOWLING GREEN, KY",150 American Ln,Bowling Green,KY,42104,http://www.lowes.com/store/KY-Bowling-Green/0451,(270) 796-5000,(270) 901-3408,(270) 796-5018,36.94883487,-86.43728338
452,Bowie Lowe's,"LOWE'S OF BOWIE, MD",16301 Heritage Blvd,Bowie,MD,20716,http://www.lowes.com/store/MD-Bowie/0452,(301) 805-8000,(301) 291-2061,(301) 809-0176,38.94475498,-76.7208128
453,Springfield Lowe's,"LOWE'S OF SPRINGFIELD, OH",1601 North Bechtle Ave,Springfield,OH,45504,http://www.lowes.com/store/OH-Springfield/0453,(937) 327-6000,(937) 471-9101,(937) 327-6014,39.9451446,-83.83605853
454,Barboursville Lowe's,"LOWE'S OF BARBOURSVILLE, WV",700 Mall Rd,Barboursville,WV,25504,http://www.lowes.com/store/WV-Barboursville/0454,(304) 736-8900,(304) 736-9197,(304) 736-3046,38.41757577,-82.26701415
455,Burlington Lowe's,"LOWE'S OF BURLINGTON, OH","294 County Road, 120 South",South Point,OH,45680,http://www.lowes.com/store/OH-South-Point/0455,(740) 894-7120,(740) 894-7713,(740) 894-1639,38.4113273,-82.52907138
456,Bristol Lowe's,"LOWE'S OF BRISTOL, VA",13255 Lee Highway,Bristol,VA,24202,http://www.lowes.com/store/VA-Bristol/0456,(276) 466-9000,(276) 466-0263,,36.6367594,-82.12803079
457,Franklin Square Lowe's,"LOWE'S OF FRANKLIN SQUARE, NC",3250 East Franklin Blvd.,Gastonia,NC,28056,http://www.lowes.com/store/NC-Gastonia/0457,(704) 865-6767,(704) 915-3189,(704) 854-8842,35.25980814,-81.12031389
458,Statesville Lowe's,"LOWE'S OF STATESVILLE, NC",140 N. Pointe Blvd,Statesville,NC,28625,http://www.lowes.com/store/NC-Statesville/0458,(704) 878-9440,(704) 253-6652,(704) 878-6767,35.81705842,-80.87967474
459,N. High Point Lowe's,"LOWE'S OF N. HIGH POINT, NC",2600 North Main St,High Point,NC,27265,http://www.lowes.com/store/NC-High-Point/0459,(336) 889-8600,(336) 889-8533,(336) 289-7800,35.99169379,-80.02653512
460,Elizabethtown Lowe's,"LOWE'S OF ELIZABETHTOWN, KY",100 Lowe's Dr,Elizabethtown,KY,42701,http://www.lowes.com/store/KY-Elizabethtown/0460,(270) 737-5500,(270) 737-3817,(270) 765-2250,37.73078266,-85.88144139
461,N. Baton Rouge Lowe's,"LOWE'S OF N. BATON ROUGE, LA",9460 Cortana Pl,Baton Rouge,LA,70815,http://www.lowes.com/store/LA-Baton-Rouge/0461,(225) 928-7200,(225) 615-3646,(225) 928-1376,30.46202122,-91.09355971
462,Fort Smith Lowe's,"LOWE'S OF FORT SMITH, AR",8001 Rogers Ave,Fort Smith,AR,72903,http://www.lowes.com/store/AR-Fort-Smith/0462,(479) 452-6000,(479) 452-8104,(479) 452-6062,35.35068913,-94.34385493
463,Tyler Lowe's,"LOWE'S OF TYLER, TX",5720 South Broadway,Tyler,TX,75703,http://www.lowes.com/store/TX-Tyler/0463,(903) 581-8500,(903) 283-9038,(903) 561-2351,32.28575913,-95.30205515
464,Winchester Lowe's,"LOWE'S OF WINCHESTER, KY",1221 By-Pass Rd,Winchester,KY,40391,http://www.lowes.com/store/KY-Winchester/0464,(859) 744-6700,(859) 737-8256,(859) 744-5252,37.99764927,-84.21653141
465,Paducah Lowe's,"LOWE'S OF PADUCAH, KY",5176 Hinkleville Rd,Paducah,KY,42001,http://www.lowes.com/store/KY-Paducah/0465,(270) 441-7000,(270) 415-6948,(270) 443-8100,37.07289739,-88.69180335
466,Gulfport Lowe's,"LOWE'S OF GULFPORT, MS",2151 John Hill Blvd,Gulfport,MS,39501,http://www.lowes.com/store/MS-Gulfport/0466,(228) 867-9000,(228) 575-3984,(228) 868-0946,30.39643046,-89.08754351
467,Orange City Lowe's,"LOWE'S OF ORANGE CITY, FL",901 Saxon Blvd,Orange City,FL,32763,http://www.lowes.com/store/FL-Orange-City/0467,(386) 774-7000,(386) 960-9019,(386) 774-0396,28.91393225,-81.28927714
468,Allegany Lowe's,"LOWE'S OF ALLEGANY, MD",1211 National Highway,Lavale,MD,21502,http://www.lowes.com/store/MD-Lavale/0468,(301) 729-9200,(301) 876-6022,(301) 729-9218,39.6406588,-78.83348579
469,Easley Lowe's,"LOWE'S OF EASLEY, SC",6068 Calhoun Memorial Hwy,Easley,SC,29640,http://www.lowes.com/store/SC-Easley/0469,(864) 306-6767,(864) 306-5019,(864) 306-6673,34.82503319,-82.57673181
470,Waynesville Lowe's,"LOWE'S OF WAYNESVILLE, NC",100 Liner Cove Rd,Waynesville,NC,28786,http://www.lowes.com/store/NC-Waynesville/0470,(828) 456-9999,(828) 476-3019,(828) 456-9589,35.52006929,-82.95800444
471,Hagerstown Lowe's,"LOWE'S OF HAGERSTOWN, MD",1500 Wesel Blvd,Hagerstown,MD,21740,http://www.lowes.com/store/MD-Hagerstown/0471,(301) 766-7200,(240) 313-7871,(301) 766-7218,39.6336208,-77.75991898
